,2007,2009,2010,2011,2012,2013,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,1062920000.0,568255000.0,569115000.0,601602000.0,726357000.0,536260000.0,932161000.0,465232000.0,688087000.0,533298000.0,705210000.0,928432000.0,882325000.0
net_income,0.0,-1856715000.0,-149871000.0,72229000.0,439948000.0,164243000.0,158898000.0,203086000.0,204101000.0,345777000.0,988979000.0,590644000.0,848952000.0
eps_diluted,0.0,-7.3,-0.58,0.27,1.57,0.56,0.52,0.7,0.73,1.23,3.53,2.11,3.09
depreication,0.0,126489000.0,93139000.0,91648000.0,89217000.0,98308000.0,115634000.0,119588000.0,115524000.0,118721000.0,122789000.0,145653000.0,132088000.0
long_term_assets,0.0,0.0,559840000.0,697286000.0,895768000.0,1207510000.0,1357821000.0,1394874000.0,1438726000.0,1517562000.0,2187882000.0,2472198000.0,3430304000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816083000.0,1943032000.0,2138022000.0,2336319000.0,2682891000.0,3561718000.0
